,trade_date,s0,delta_s,balance,return,from_gamma,from_vega,from_theta
0,20190909,3.032,-0.004999999999999893,0.01803341827413507,-2.510537567990828e-05,-1.9953306737075874e-05,-0.0031519502449299827,0.0027866954764346184
0,20190910,3.0210000000000004,-0.010999999999999677,0.02014600824668219,0.0021125899725471173,-9.902553147096338e-05,0.001361510702973722,0.0010975519082621226
0,20190911,3.0069999999999997,-0.014000000000000679,0.020466750822892725,0.0003207425762105365,-0.0001893280698580302,-0.0005190310578426695,0.0010812812538825872
0,20190912,3.0469999999999997,0.040000000000000036,0.023354003827318004,0.002887253004425279,-0.001512228396869401,0.002466327101194649,0.0010417904397613245
0,20190916,3.034,-0.0129999999999999,0.024581690784603025,0.0012276869572850208,-0.0001739965678363212,-0.0030136962300691176,0.0042798380948647664
0,20190917,2.987,-0.04699999999999971,0.020045858065657066,-0.004535832718945958,-0.0031611995376738602,-0.0034535364018750863,0.0015527583793214972
0,20190918,3.003,0.016000000000000014,0.02320325807984364,0.0031574000141865732,-0.00021839169002530847,0.002034145878176074,0.001033196341211426
0,20190919,3.0069999999999997,0.0039999999999995595,0.023776415037109984,0.0005731569572663443,-1.2465512760218207e-05,-0.0002838902462169077,0.0008247114137001064
0,20190920,3.013,0.006000000000000227,0.02456374454289546,0.0007873295057854758,-2.774978569534282e-05,-0.00013015815888138636,0.0008438414135673806
0,20190923,2.9810000000000003,-0.031999999999999584,0.023699752460584523,-0.0008639920823109368,-0.0008464998730196029,-0.005322588266290147,0.0026584555323030633
0,20191010,2.987,0.016000000000000014,0.02436572029280014,0.0006659678322156158,-0.0002595508492870416,3.552742227551451e-05,0.0006487425232928505
0,20191011,3.032,0.04499999999999993,0.025029655582796028,0.0006639352899958893,-0.0016772315909736755,0.0010745765988592094,0.0006488690968211705
0,20191014,3.0610000000000004,0.02900000000000036,0.03032988419563484,0.0053002286128388115,-0.0012195726748846446,0.00030960795099154326,0.0030735627559849107
0,20191015,3.062,0.0009999999999994458,0.0321402307830505,0.0018103465874156587,-2.2129790355988863e-06,0.00046677800417023734,0.001283654511520196
0,20191016,3.051,-0.010999999999999677,0.03341303059058016,0.0012727998075296593,-0.00028384556373448636,0.0008472809281660959,0.0012876986834054979
0,20191017,3.0589999999999997,0.007999999999999563,0.033146835949753636,-0.00026619464082652117,-0.00016742584054584345,-0.0014150328338452568,0.0012433541498924692
0,20191021,3.016,0.002000000000000224,0.03421841445472425,0.0010715785049706106,-2.92434947075342e-06,-0.0018964591372646557,0.002237226417594349
0,20191122,2.967,-0.028000000000000025,0.032992253637694445,-0.001226160817029802,-0.0007024450572932536,-0.001495023805474659,0.0004934914657504581
0,20191125,2.9939999999999998,0.02699999999999969,0.026131164113065007,-0.006861089524629438,0.0022785123650611917,-0.0043004600513950435,-0.003529909406106475
0,20191204,2.9010000000000002,-0.005999999999999783,0.02695995533460745,0.000828791221542443,4.8292071579022946e-05,0.001244494268822361,-0.0004197890444652061
0,20191205,2.9189999999999996,0.01799999999999935,0.02506913915381108,-0.001890816180796371,0.0004156532528319033,-0.001472132187061926,-0.000456539646649788
0,20191206,2.9360000000000004,0.017000000000000792,0.024635863769137747,-0.0004332753846733317,0.00040920248381791233,-0.00012174156337156996,-0.0004554713077137076
0,20191209,2.931,-0.0050000000000003375,0.023711240654756112,-0.0009246231143816355,3.592206264965787e-05,0.0006035840363456326,-0.0015395482844745144
0,20191210,2.9330000000000003,0.002000000000000224,0.023261177415900468,-0.00045006323885564414,5.995219883636522e-06,0.00011014333069268525,-0.0005476538107809088
0,20191211,2.947,0.01399999999999979,0.020626421442910603,-0.002634755972989865,0.00029891213926343745,-0.0018351035659656457,-0.0005716423989285224
0,20191212,2.937,-0.010000000000000231,0.020307168214868544,-0.00031925322804205944,0.00016250644221723514,0.00010853795865828502,-0.0005334263369741048
0,20191213,3.0,0.06300000000000017,0.03181542436655005,0.011508256151681506,0.0067038207358637815,0.00045814200386532227,-0.0005291666354782287
0,20200115,3.0460000000000003,-0.029999999999999805,0.03428379749688881,0.0024683731303387635,0.0014639830670022242,0.0019474681393444018,-0.0008359157875165188
0,20200116,3.036,-0.010000000000000231,0.03288240019357641,-0.0014013973033124016,0.000226020971711847,-0.0014646430058395646,-0.0011637484732929086
0,20200117,3.042,0.005999999999999783,0.032784429160124376,-9.797103345203506e-05,6.098385082493974e-05,0.000801347248797624,-0.0007211909225031699
0,20200120,3.0580000000000003,0.01600000000000046,0.02936365885578388,-0.0034207703043404973,0.0005085002676283528,0.0024478607596266164,-0.0029818658213883586
0,20200204,2.785,0.07800000000000029,0.041818656926584874,0.012454998070800995,-0.0023369216849770894,0.009289927516851268,0.0006755461809814509
0,20200210,2.839,-0.002000000000000224,0.0412678828246459,-0.000550774101938975,3.696961416010144e-06,0.0013683357086990862,-0.0022134068119908663
0,20200213,2.8689999999999998,-0.014000000000000234,0.042192859500335245,0.0009249766756893457,-0.0002424663122867587,0.0003480672117427133,0.0008388933657342856
0,20200220,2.967,0.053999999999999826,0.04472934696403498,0.0025364874636997353,0.0061083779108493785,0.008608462647664593,-0.0010674663709269387
0,20200221,2.958,-0.008999999999999897,0.047164329095703464,0.002434982131668484,-0.00016211836125091814,0.0014441850712228184,0.0013743951932272866
0,20200224,2.924,-0.03400000000000025,0.05025613222574883,0.0030918031300453674,0.002568259708268034,0.010040083477936392,-0.0032827879276489426
0,20200302,2.8989999999999996,0.08499999999999996,0.04398113112273798,-0.006275001103010852,0.005365340093427039,-0.004426624336891235,-0.002150442095930031
0,20200303,2.907,0.008000000000000451,0.044267316524201135,0.0002861854014631557,5.267481216448447e-05,0.001019021780670306,-0.0007396014646265301
0,20200304,2.9389999999999996,0.031999999999999584,0.04072245084633983,-0.003544865677861303,0.0008078660631332427,-0.0033553659766450924,-0.000761285824437295
0,20200305,3.0039999999999996,0.06499999999999995,0.04171490363222615,0.0009924527858863191,0.003129260193820868,-0.0015650804270826624,-0.0006795710792994992
0,20200310,2.911,0.04999999999999982,0.04564424235482822,0.003929338722602066,0.001907119837031695,0.0015692455285762725,-0.001118749871979746
0,20200311,2.8739999999999997,-0.037000000000000366,0.04643060982497834,0.0007863674701501233,0.0009180637909970081,0.00015561450010704008,-0.0012058671200998099
0,20200312,2.8360000000000003,-0.03799999999999937,0.0520200603578759,0.005589450532897562,0.001155514516343056,0.0076421382018441765,-0.0012281131041433102
0,20200313,2.7960000000000003,-0.040000000000000036,0.0604490883426585,0.008429027984782594,0.0011423920517509597,0.01168436888987752,-0.0014870099765400984
0,20200316,2.687,-0.10900000000000043,0.07598682227636341,0.015537733933704917,0.007173456167520477,0.022833886915997064,-0.005805913963054394
0,20200317,2.675,-0.01200000000000001,0.0785242438034216,0.002537421527058187,-8.508840077621875e-05,0.00013557543884930518,0.002544220176119053
0,20200318,2.6180000000000003,-0.056999999999999496,0.07346012052842615,-0.005064123274995447,-0.002154630235210046,0.0010132957569235178,0.002702960713314132
0,20200319,2.5639999999999996,-0.054000000000000714,0.07156115149704262,-0.001898969031383535,-0.0029860939096905082,-0.003617171297467403,0.002085509208314266
0,20200320,2.6239999999999997,0.06000000000000005,0.062459754818448156,-0.009101396678594463,0.00393273481306854,-0.006662651100886478,-0.002222260445691963
0,20200323,2.553,-0.07099999999999973,0.06747985137487088,0.005020096556422722,0.0065571841548204245,0.012090045781860837,-0.006399834390302425
0,20200330,2.68,-0.011999999999999567,0.06630323559493365,-0.0011766157799372318,7.701858446343738e-05,0.0017174173952693,-0.0029927515614215534
0,20200331,2.675,-0.0050000000000003375,0.062175021525024673,-0.0041282140699089725,1.4082557258707784e-05,-0.0038084633713196996,-0.0010712883748802036
0,20200401,2.6710000000000003,-0.0039999999999995595,0.05745532721971924,-0.00471969430530543,9.99538334320581e-06,-0.004521940230766271,-0.001007294219170039
0,20200402,2.7060000000000004,0.03500000000000014,0.05725897771411516,-0.00019634950560408482,0.0008993120456842522,0.00028487979802483104,-0.0009182119882006109
0,20200403,2.694,-0.012000000000000455,0.05702795958525666,-0.00023101812885849976,0.00010178667730726478,0.0006157985904314038,-0.000973613589593834
0,20200407,2.7430000000000003,0.04900000000000038,0.05132548187452552,-0.005702477710731138,0.0017344317499631782,-0.0005037612852550498,-0.0039469303987138705
0,20200416,2.753,0.0019999999999997797,0.048864204661630606,-0.002461277212894915,6.869965164365476e-06,-0.0013620835517665878,-0.0012047542502764172
0,20200417,2.793,0.040000000000000036,0.04984689194407761,0.0009826872824470062,0.003086725494215398,0.013574421653268267,-0.0011505535128277942
0,20200420,2.803,0.009999999999999787,0.05246083240132245,0.0026139404572448413,-0.00017988463463625685,-0.004539858645900915,0.003997563673752418
0,20200424,2.765,-0.021999999999999797,0.05191283382768321,-0.0005479985736392412,-0.000357056074337165,-0.0012247744398500712,0.0005110848904190575
0,20200427,2.79,0.02499999999999991,0.05670055592038618,0.0047877220927029646,-0.00048585360478889026,0.0025740650071447544,0.0016064773654308677
0,20200428,2.81,0.020000000000000018,0.05830449248342615,0.001603936563039976,-0.00033933485093919113,0.0008847574561670896,0.0005004083760027441
0,20200429,2.8289999999999997,0.018999999999999684,0.056843548220186106,-0.0014609442632400466,-0.0003436254506888779,-0.0015437033893588143,0.000505618722448083
0,20200430,2.852,0.02300000000000013,0.05012908605719597,-0.006714462162990133,-0.00047068653950737486,-0.005151660459858527,0.0005463852241000456
0,20200525,2.78,0.011999999999999567,0.04501867835455711,-0.005110407702638861,0.00033067646870568214,0.0009960906608461758,-0.0040748982845557075
0,20200701,3.0269999999999997,0.07099999999999929,0.04009786465675833,-0.00492081369779878,-0.003904204788358791,-9.772015397254368e-05,0.0005485922753983381
0,20200702,3.103,0.07600000000000051,0.020266700663141415,-0.019831163993616917,-0.006131018698429839,-0.005391326873025957,0.00075262612397185
0,20200708,3.447,0.04500000000000037,0.011294282451862925,-0.00897241821127849,-0.0008630497878612017,-0.010175764957174436,0.0021358246463714318
0,20200709,3.4589999999999996,0.011999999999999567,0.021075188410084822,0.009780905958221897,-4.764169868470389e-05,0.007121052355363748,0.0028161283765456386
0,20200710,3.373,-0.08599999999999941,0.021205330226106725,0.0001301418160219031,-0.002941890448373248,0.00307268342313883,0.002604653370280697
0,20200713,3.4160000000000004,0.04300000000000015,0.03618012626749659,0.014974796041389862,-0.0008922255791980881,0.006233592939355422,0.006935968891593007
0,20200714,3.38,-0.036000000000000476,0.036427392171998876,0.000247265904502289,-0.0008033101826994799,-0.0009098756535163256,0.0023667043792485838
0,20200715,3.35,-0.029999999999999805,0.03567912817967379,-0.0007482639923250892,-0.0006561791717624314,-0.002662277141928116,0.0023252171739745883
0,20200716,3.2060000000000004,-0.14399999999999968,0.025212518624329796,-0.010466609555343991,-0.015183778964701262,-0.0150584750989135,0.00256346984487113
0,20200717,3.2289999999999996,0.022999999999999243,0.03888560269406777,0.013673084069737971,-0.0003734806231594517,0.010069552511041632,0.0032801521852141025
0,20200724,3.2,-0.13100000000000023,0.030087506294607595,-0.008798096399460172,-0.006619238027192677,-0.01110158951666089,0.0010528363174842786
0,20200727,3.2110000000000003,0.01100000000000012,0.0369520648873734,0.0068645585927658015,-4.656211299681433e-05,0.0036530167654703033,0.0032827512067603124
0,20200728,3.2310000000000003,0.020000000000000018,0.03937408972970496,0.0024220248423315605,-0.0001740984428019624,0.0011882177045844707,0.0011006367849347694
0,20200729,3.2910000000000004,0.06000000000000005,0.039075548967991806,-0.0002985407617131508,-0.0015779732284469136,0.0007090701787936596,0.0011193164819256766
0,20200730,3.2769999999999997,-0.014000000000000679,0.04128228804681796,0.002206739078826153,-7.831740626369326e-05,0.001278744030897663,0.0012218570462967494
0,20200731,3.295,0.018000000000000238,0.039271124046988216,-0.002011163999829743,-0.00013679469677479154,-0.0031681388225176287,0.0011661823878952081
0,20200803,3.3280000000000003,0.03300000000000036,0.04059479038813748,0.0013236663411492627,-0.00043573147905136863,-0.002613640993584923,0.003897963637178983
0,20200804,3.359,0.030999999999999694,0.046088317667319155,0.005493527279181676,-0.0003819129650677029,0.003993822999127299,0.0015263286823364848
0,20200805,3.3360000000000003,-0.022999999999999687,0.04697785859711425,0.0008895409297950962,-0.00021856006547701148,-0.00017097872946696366,0.0014932429405670232
0,20200806,3.338,0.0019999999999997797,0.047289214781309756,0.0003113561841955048,-1.7915104181485383e-06,-0.0012444922395252326,0.00151166114702736
0,20200807,3.3080000000000003,-0.029999999999999805,0.050996323728699194,0.0037071089473894384,-0.00040663859252131827,0.003893838201377741,0.0015817145042889415
0,20200810,3.333,0.02499999999999991,0.055918450492648944,0.00492212676394975,-0.00031834438267269185,0.0004527077723410688,0.004096244119404959
0,20200811,3.307,-0.026000000000000245,0.05776367405717747,0.001845223564528528,-0.00038703618242249486,0.001791349320152175,0.0015424704488120325
0,20200812,3.2969999999999997,-0.010000000000000231,0.05651781582356133,-0.0012458582336161428,-5.797175385117261e-05,-0.002619468091315162,0.0014396652065672274
0,20200813,3.286,-0.010999999999999677,0.05985544016998967,0.0033376243464283417,-6.819427097922573e-05,0.0023137631491175347,0.0015649755360314802
0,20200814,3.343,0.05699999999999994,0.06209392750007438,0.002238487330084707,-0.0022042709485338495,0.001826901312679988,0.001598311152379864
0,20200817,3.418,0.07500000000000018,0.05875981795402174,-0.0033341095460526354,-0.0037658776740455025,-0.0044425857629249105,0.005048024345888975
0,20200818,3.4130000000000003,-0.004999999999999893,0.06366921565688205,0.0049093977028603075,-1.4209579092310236e-05,0.003229742451727146,0.0025460354322788346
0,20200819,3.3510000000000004,-0.06199999999999983,0.06239783342558935,-0.0012713822312927017,-0.002567664323019446,0.0013763209826406862,0.002451143022866536
0,20200820,3.312,-0.03900000000000059,0.05984232728238151,-0.0025555061432078405,-0.0013797745207933933,-0.0031942917747158376,0.0021271578542762996
0,20200821,3.3360000000000003,0.024000000000000465,0.06556010964171569,0.005717782359334178,-0.0005550123195582627,0.0028746241466818057,0.002287552739398376
0,20200828,3.424,0.08199999999999985,0.061947801948525075,-0.003612307693190611,-0.003199494900958342,-0.0013135805508850832,0.0011224586244638684
0,20200831,3.395,-0.028999999999999915,0.06620442453930625,0.0042566225907811756,-0.00036911055806882804,0.002653083527882592,0.003802639033894512
0,20200901,3.404,0.008999999999999897,0.061798474768067053,-0.004405949771239197,-3.670057913158058e-05,-0.005228553376970398,0.0011737433095357142
0,20200902,3.395,-0.008999999999999897,0.06652118310833613,0.004722708340269076,-3.4232682644165974e-05,0.0037491253895756286,0.0014088630756165998
0,20200903,3.387,-0.008000000000000007,0.06588421573515245,-0.0006369673731836806,-2.9667013441871e-05,-0.0018796503246129098,0.0012852828859802184
0,20200904,3.3560000000000003,-0.030999999999999694,0.0658533388462337,-3.0876888918743295e-05,-0.00043879424775179955,-0.0009540174478956479,0.0013456387516381824
0,20200907,3.301,-0.05500000000000016,0.06668401183622581,0.0008306729899921067,-0.0016130305094087792,-0.00022085577661670744,0.004391785062822985
0,20200908,3.3360000000000003,0.03500000000000014,0.06875972268004857,0.002075710843822756,-0.0006950801748938633,0.0013047595535159427,0.0013755799105334718
0,20200909,3.285,-0.051000000000000156,0.06618780493609475,-0.002571917743953822,-0.001558165998309118,-0.0032046041557838066,0.0015317386191631506
0,20200910,3.2960000000000003,0.01100000000000012,0.07303832792987915,0.0068505229937844,-7.244460368913429e-05,0.005304607462340428,0.0016083416271827522
0,20200911,3.313,0.016999999999999904,0.07840279214591735,0.0053644642160382006,-0.00020313471505139434,0.003619577003517004,0.0014524107073839057
0,20200914,3.341,0.028000000000000025,0.08830010675291634,0.009897314606998997,-0.0006694898731865585,0.00478099559680111,0.004260644750042486
0,20200928,3.302,0.020000000000000018,0.08746988456996227,-0.000830222182954074,-0.00017409522908040008,-0.0034701947276376812,0.002665404244222848
0,20200929,3.295,-0.007000000000000117,0.0878418460093958,0.0003719614394335352,-2.1125436551124567e-05,-0.0007390738516381825,0.0010487922536203793
0,20200930,3.281,-0.01399999999999979,0.08589734046609039,-0.0019445055433054137,-8.567455970789613e-05,-0.0027674650538798166,0.0010714400358577032
0,20201014,3.424,-0.0129999999999999,0.08932801018930007,0.003430669723209684,-0.00011343925966527519,0.002918626018474549,0.0013190670909790621
0,20201015,3.425,0.0009999999999998899,0.0897399420873704,0.0004119318980703307,-7.862205649767673e-07,-0.0008846280668692566,0.0012404898944681215
0,20201016,3.432,0.007000000000000117,0.09198949438513576,0.002249552297765356,-3.910265154650346e-05,0.0008583858541002022,0.0013220670681577404
0,20201019,3.409,-0.02300000000000013,0.09210913627389682,0.00011964188876105453,-0.0004607349551244989,-0.002880888318593177,0.0040552984086682994
0,20201020,3.412,0.0030000000000001137,0.09442838786781582,0.0023192515939190056,-8.028001597714167e-06,0.0008527871964959403,0.0014870616482482945
0,20201021,3.4330000000000003,0.02100000000000035,0.09792388830766256,0.003495500439846741,-0.00043032323873334194,0.0017942276089371002,0.0014789008317827943
0,20201022,3.42,-0.013000000000000345,0.09892356708408495,0.0009996787764223886,-0.0002501175080303747,-0.0001320247634847971,0.0018496710387595073
0,20201023,3.408,-0.01200000000000001,0.0999812390538733,0.001057671969788343,-0.00017045551014028664,-0.00012130486377776722,0.0014876375604491404
0,20201026,3.3539999999999996,-0.05400000000000027,0.10280603901584658,0.0028247999619732816,0.0027720441711979616,0.008016704515943447,-0.003589682901244836
0,20201110,3.466,-0.0019999999999997797,0.1067196687521143,0.003913629736267729,-2.5951089580171656e-06,0.002873629599925504,0.0013634974071191882
0,20201111,3.464,-0.002000000000000224,0.11050966209338829,0.0037899933412739867,-2.852649765111513e-06,0.002815181851707347,0.0012495581346168242
0,20201112,3.447,-0.016999999999999904,0.11046920248984948,-4.045960353880884e-05,-0.0002293234486877643,-0.0004883495296442457,0.0011418504039640248
0,20201113,3.388,-0.05900000000000016,0.1068535086556521,-0.003615693834197381,-0.003054516546830163,-0.0023780904570860233,0.0011934834455619497
0,20201116,3.429,0.040999999999999925,0.11019375933172784,0.00334025067607574,-0.0013700589332683024,-0.002427916892628938,0.0030164185603924346
0,20201117,3.43,0.001000000000000334,0.11304706576764614,0.0028533064359183014,-1.281552384826339e-06,0.0013020405288703438,0.0016194265764839322
0,20201118,3.435,0.004999999999999893,0.11404421096253695,0.0009971451948908028,-3.491016646667741e-05,-0.0006595991595325019,0.001571289931729235
0,20201127,3.557,0.06000000000000005,0.11246840517954651,-0.001575805782990436,-0.001885727686407302,7.631604883495506e-05,0.0008649725329654815
0,20201130,3.4730000000000003,-0.08399999999999963,0.11350121416407546,0.0010328089845289545,-0.003929064046978902,-0.0029599186187286818,0.0031544205220841075
0,20201201,3.557,0.08399999999999963,0.0996060909453762,-0.013895123218699262,-0.004539249943100236,-0.0051948548119220075,0.0010094146509081843
0,20201203,3.5380000000000003,-0.006999999999999673,0.10232028900844696,0.002714198063070758,-2.44583837197286e-05,0.0014534365742829628,0.001425944478474316
0,20201204,3.543,0.004999999999999893,0.10543343283949416,0.003113143831047202,-1.3118369122813502e-05,0.0017542101663822539,0.0013822121649063183
0,20201207,3.511,-0.03200000000000003,0.10984366923651888,0.004410236397024717,-0.0005731515815861786,0.0034614201448123797,0.004072084920416863
0,20201208,3.4989999999999997,-0.012000000000000455,0.11104393367185293,0.001200264435334053,-9.860181485954383e-05,0.00040152249571660586,0.0012002844900167995
0,20201209,3.47,-0.02899999999999947,0.11108208827370922,3.815460185628561e-05,-0.0006477180127012468,0.0006514118085567851,0.0011970884306835281
0,20201216,3.4819999999999998,0.017999999999999794,0.10987967521508733,-0.0012024130586218845,0.00042280002991728054,0.0003887749399427232,-0.0012169208895760498
0,20210104,3.6319999999999997,-0.002000000000000224,0.1142113646701581,0.004331689455070772,-1.944407532708081e-06,-3.0500295061651472e-05,0.004285622959773101
0,20210105,3.6710000000000003,0.03900000000000059,0.12088455078602309,0.006673186115864982,-0.0008132494181947002,0.005302294442539842,0.0011282020200697497
0,20210106,3.7260000000000004,0.05500000000000016,0.11818498139405308,-0.002699569391970011,-0.0018553400703282905,-0.0011812299299052073,0.001094519707605243
0,20210111,3.765,-0.016999999999999904,0.12503951082974435,0.006854529435691273,-0.0001292734439817985,0.0057479196177329306,0.0045386135577818116
0,20210112,3.8989999999999996,0.13399999999999945,0.10414560526361544,-0.020893905566128912,-0.011620759961563889,-0.0011234270879148843,0.0014531292722257266
0,20210113,3.862,-0.03699999999999948,0.106913871494683,0.0027682662310675593,-0.0006025489672455209,0.0031597335296817373,0.0019067287587507704
0,20210114,3.802,-0.06000000000000005,0.10572115146447085,-0.0011927200302121466,-0.0021516145397588483,0.0006793952372543669,0.001827368436373318
0,20210115,3.805,0.0030000000000001137,0.11062691698139276,0.004905765516921914,-5.471101571137496e-06,0.00400996878302293,0.0016014667652785625
0,20210118,3.8369999999999997,0.031999999999999584,0.11757410837115903,0.006947191389766266,-0.0008013290106934233,0.0013040895151708227,0.004594057955028412
0,20210119,3.7969999999999997,-0.040000000000000036,0.11591352590348186,-0.0016605824676771685,-0.0015065830172630796,-0.001457497503082823,0.0017675749128881763
0,20210120,3.8,0.0030000000000001137,0.11886958583067876,0.0029560599271968996,-6.741501429879505e-06,0.0018433157922260368,0.0014319913397390464
0,20210121,3.84,0.040000000000000036,0.11775050193340372,-0.0011190838972750389,-0.0012682741214514607,-0.0011127850469860924,0.0012291777360049893
0,20210122,3.833,-0.006999999999999673,0.12119741155197877,0.0034469096185750503,-6.712445629919231e-05,0.0018393267599041982,0.0024100828919142096
0,20210210,4.012,0.07299999999999995,0.11591362944130747,-0.005283782110671306,-0.0037716427951403056,-0.00019156975023102568,0.001270866436508511
0,20210219,3.998,-0.008999999999999453,0.12252196842998743,0.006608338988679963,-5.176885833433408e-05,0.0063593330598856,0.002698252703684677
0,20210222,3.873,-0.125,0.11920582027396462,-0.0033161481560228107,-0.01062738608033731,-0.01936050391884716,0.004558484509677604
0,20210304,3.698,-0.10599999999999987,0.11129887604899243,-0.007906944224972193,-0.005536551587036908,-0.01068584072086394,0.0012259593580936643
0,20210322,3.523,0.02699999999999969,0.10730495484675591,-0.003993921202236517,0.0006153276786201339,0.003025237775669857,-0.003913106976855498
