,5,6,7,8,9,12,13,14,15,16,19,20,21,22,23,26,27,28,29,30,33,34
0,0.01650990727161425,0.01015143609417224,0.012140467059897497,0.008817556821618567,0.00941574569673858,0.008737963033871006,0.010667912536365506,0.010381363713604125,0.0067756861477095975,0.010633106369924206,0.00783822958577351,0.009064940623790391,0.007131398780755865,0.0068088390317465625,0.008671222620237423,0.008558418556782521,0.008561231751700621,0.01017572367997546,0.00742956700329625,0.004654677410966229,0.004788527390108965,0.005514526110288187
1,0.008576799159106252,0.005228558228309282,0.0053393741414127505,0.004272466349083681,0.004505798498472491,0.0050683420771275856,0.00339696794335035,0.0028555503486033945,0.002428592429695571,0.0026139689544411454,0.0028351331885736603,0.0019549138428871515,0.0019450710398420251,0.00047828651890770985,0.001650571400099679,0.0017502405341815325,0.0019729853707974587,0.003100348741080186,0.004828960545453065,0.0007705044015702267,0.0015859683366052785,0.001230530518527645
2,-0.003971607552930453,-0.0026758264627771144,-0.0033747547479375307,0.0003134822651896685,0.0005325032378482762,0.0005642304388703281,1.8474960311681974e-05,-0.002089496406709787,-0.0013727703329727836,-0.001508295452497227,-0.003769870919165383,-0.004849241338323212,-0.003345368056810599,-0.0039651497043608035,-0.004201971828743739,-0.0046638851702994755,-0.003909552486397516,-0.0004245411053854008,0.00023177309061944706,-0.0006171728812772587,-0.0017397575059112792,-0.006475247136496897
