,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20200117,open a position,option(delta>-0.25),1.6825527578676374,10002062.SH,3.0,0.8412763789338187,0.0025,0.10786423087120056,-0.12939133953325088,5.490554114288327,0.07507393614749493,-0.28764725284966025
20200117,open a position,option(delta<-0.5),-0.487729059920923,10002063.SH,3.1,0.487729059920923,0.0596,0.12927588820457458,-0.8892571972839394,4.105069233091118,0.0672718816840027,-0.26213266944651137
20200117,open a position,option(delta>-0.5),-0.512270940079077,10002062.SH,3.0,0.512270940079077,0.0025,0.10786423087120056,-0.12939133953325088,5.490554114288327,0.07507393614749493,-0.28764725284966025
20200120,close a position,option(delta<-0.25),-0.31744724213236264,10002063.SH,3.1,0.15872362106618132,0.0461,0.1996385157108307,-0.8181302946835388,5.844212123264454,0.059783645837856586,-1.0381206977838418
20200120,close a position,option(delta>-0.25),-1.6825527578676374,10002062.SH,3.0,0.8412763789338187,0.0007,0.15637490153312683,-0.047506685877932164,2.796916198738685,0.022410863830914524,-0.3168658081096667
20200120,close a position,option(delta<-0.5),0.487729059920923,10002063.SH,3.1,0.487729059920923,0.0461,0.1996385157108307,-0.8181302946835388,5.844212123264454,0.059783645837856586,-1.0381206977838418
20200120,close a position,option(delta>-0.5),0.512270940079077,10002062.SH,3.0,0.512270940079077,0.0007,0.15637490153312683,-0.047506685877932164,2.796916198738685,0.022410863830914524,-0.3168658081096667
20200205,open a position,option(delta<-0.25),-0.23718033874205646,10002268.SH,2.75,0.11859016937102823,0.0359,0.22258034348487854,-0.3473696362144132,2.4700496699982204,0.2481676354445,-0.4598602505011206
20200205,open a position,option(delta>-0.25),-1.7628196612579434,10002282.SH,2.7,0.8814098306289717,0.022,0.22923919558525085,-0.23689930467189968,2.004130216065107,0.20738028149398793,-0.39943143564081046
20200205,open a position,option(delta<-0.5),0.16567002028973302,10002199.SH,2.85,0.16567002028973302,0.0851,0.22008410096168518,-0.6103863152895102,2.594066212674603,0.25770472119140825,-0.4569993927483839
20200205,open a position,option(delta>-0.5),0.834329979710267,10002198.SH,2.8,0.834329979710267,0.0565,0.21876785159111023,-0.47808097091264457,2.710154647212795,0.26762718319311435,-0.4808998497337306
20200206,close a position,option(delta<-0.25),0.23718033874205646,10002268.SH,2.75,0.11859016937102823,0.0212,0.21629759669303894,-0.24293435324089552,2.174730906451056,0.20818167520137146,-0.39665902497294087
20200206,close a position,option(delta>-0.25),1.7628196612579434,10002282.SH,2.7,0.8814098306289717,0.0137,0.2338026463985443,-0.1625739859272476,1.5806732176851743,0.16355988473942837,-0.339431991435544
20200206,close a position,option(delta<-0.5),-0.16567002028973302,10002199.SH,2.85,0.16567002028973302,0.0569,0.20491454005241394,-0.5046962246695319,2.926271105151826,0.2653827028538442,-0.46639963397469936
20200206,close a position,option(delta>-0.5),-0.834329979710267,10002198.SH,2.8,0.834329979710267,0.0349,0.20699313282966614,-0.36162414850661273,2.7210146406501083,0.2492711943441462,-0.44957379050655016
20200206,open a position,option(delta<-0.25),-0.11906072873891542,10002198.SH,2.8,0.05953036436945771,0.0349,0.20699313282966614,-0.36162414850661273,2.7210146406501083,0.2492711943441462,-0.44957379050655016
20200206,open a position,option(delta>-0.25),-1.8809392712610846,10002268.SH,2.75,0.9404696356305423,0.0212,0.21629759669303894,-0.24293435324089552,2.174730906451056,0.20818167520137146,-0.39665902497294087
20200206,open a position,option(delta<-0.5),0.9671758123913418,10002199.SH,2.85,0.9671758123913418,0.0569,0.20491454005241394,-0.5046962246695319,2.926271105151826,0.2653827028538442,-0.46639963397469936
20200206,open a position,option(delta>-0.5),0.03282418760865824,10002198.SH,2.8,0.03282418760865824,0.0349,0.20699313282966614,-0.36162414850661273,2.7210146406501083,0.2492711943441462,-0.44957379050655016
20200207,close a position,option(delta<-0.25),0.11906072873891542,10002198.SH,2.8,0.05953036436945771,0.0393,0.2286430299282074,-0.3727033342985071,2.5536205868853448,0.24531129295584045,-0.5167838862995728
20200207,close a position,option(delta>-0.25),1.8809392712610846,10002268.SH,2.75,0.9404696356305423,0.0246,0.23698380589485168,-0.25836538336097736,2.1047385383919766,0.20956561537387713,-0.4618601749865258
20200207,close a position,option(delta<-0.5),-0.9671758123913418,10002199.SH,2.85,0.9671758123913418,0.06,0.21995243430137634,-0.5068571889959573,2.7977926845792553,0.2585517651509217,-0.5162429507742189
20200207,close a position,option(delta>-0.5),-0.03282418760865824,10002198.SH,2.8,0.03282418760865824,0.0393,0.2286430299282074,-0.3727033342985071,2.5536205868853448,0.24531129295584045,-0.5167838862995728
20200207,open a position,option(delta<-0.25),-1.813740092331482,10002268.SH,2.75,0.906870046165741,0.0246,0.23698380589485168,-0.25836538336097736,2.1047385383919766,0.20956561537387713,-0.4618601749865258
20200207,open a position,option(delta>-0.25),-0.18625990766851808,10002282.SH,2.7,0.09312995383425904,0.0146,0.24426552653312683,-0.16854054165789845,1.589442479978518,0.16312112151675232,-0.3728519560251161
20200207,open a position,option(delta<-0.5),0.9488856357394876,10002199.SH,2.85,0.9488856357394876,0.06,0.21995243430137634,-0.5068571889959573,2.7977926845792553,0.2585517651509217,-0.5162429507742189
20200207,open a position,option(delta>-0.5),0.05111436426051241,10002198.SH,2.8,0.05111436426051241,0.0393,0.2286430299282074,-0.3727033342985071,2.5536205868853448,0.24531129295584045,-0.5167838862995728
20200210,close a position,option(delta<-0.25),1.813740092331482,10002268.SH,2.75,0.906870046165741,0.0206,0.23384961485862732,-0.24417849296698724,2.2575244193834396,0.1865206923940142,-0.483238986042103
20200210,close a position,option(delta>-0.25),0.18625990766851808,10002282.SH,2.7,0.09312995383425904,0.0108,0.23690000176429749,-0.14580836174887413,1.6246784051546739,0.13598480260314616,-0.35895506351144313
20200210,close a position,option(delta<-0.5),-0.9488856357394876,10002199.SH,2.85,0.9488856357394876,0.0592,0.2309575378894806,-0.5150223539236368,2.9039619869201676,0.23696323572454975,-0.5938193621927145
20200210,close a position,option(delta>-0.5),-0.05111436426051241,10002198.SH,2.8,0.05111436426051241,0.0361,0.23082134127616882,-0.3712549924073453,2.754976136204794,0.22467342448578234,-0.5697196644645296
20200210,open a position,option(delta<-0.25),-0.09162208683195626,10002198.SH,2.8,0.04581104341597813,0.0361,0.23082134127616882,-0.3712549924073453,2.754976136204794,0.22467342448578234,-0.5697196644645296
20200210,open a position,option(delta>-0.25),-1.9083779131680438,10002268.SH,2.75,0.9541889565840219,0.0206,0.23384961485862732,-0.24417849296698724,2.2575244193834396,0.1865206923940142,-0.483238986042103
20200210,open a position,option(delta<-0.5),0.8955092883030026,10002199.SH,2.85,0.8955092883030026,0.0592,0.2309575378894806,-0.5150223539236368,2.9039619869201676,0.23696323572454975,-0.5938193621927145
20200210,open a position,option(delta>-0.5),0.10449071169699742,10002198.SH,2.8,0.10449071169699742,0.0361,0.23082134127616882,-0.3712549924073453,2.754976136204794,0.22467342448578234,-0.5697196644645296
20200211,close a position,option(delta<-0.25),0.09162208683195626,10002198.SH,2.8,0.04581104341597813,0.019,0.20281550288200378,-0.26072156812704605,2.752783518117625,0.1889885078561542,-0.4510004729875383
20200211,close a position,option(delta>-0.25),1.9083779131680438,10002268.SH,2.75,0.9541889565840219,0.0101,0.2141343057155609,-0.1527880012408127,1.8945369801443772,0.13732560612992706,-0.3488024691867453
20200211,close a position,option(delta<-0.5),-0.8955092883030026,10002199.SH,2.85,0.8955092883030026,0.036,0.20033815503120422,-0.4157678881349841,3.346095232760243,0.22691549622516644,-0.5285095440976619
20200211,close a position,option(delta>-0.5),-0.10449071169699742,10002198.SH,2.8,0.10449071169699742,0.019,0.20281550288200378,-0.26072156812704605,2.752783518117625,0.1889885078561542,-0.4510004729875383
20200211,open a position,option(delta<-0.25),-1.801330236063688,10002198.SH,2.8,0.900665118031844,0.019,0.20281550288200378,-0.26072156812704605,2.752783518117625,0.1889885078561542,-0.4510004729875383
20200211,open a position,option(delta>-0.25),-0.19866976393631197,10002268.SH,2.75,0.09933488196815599,0.0101,0.2141343057155609,-0.1527880012408127,1.8945369801443772,0.13732560612992706,-0.3488024691867453
20200211,open a position,option(delta<-0.5),0.49795992226644603,10002200.SH,2.9,0.49795992226644603,0.062,0.20112207531929016,-0.5849222881148792,3.3317930885594307,0.2268297179437021,-0.5202344345659354
20200211,open a position,option(delta>-0.5),0.502040077733554,10002199.SH,2.85,0.502040077733554,0.036,0.20033815503120422,-0.4157678881349841,3.346095232760243,0.22691549622516644,-0.5285095440976619
20200212,close a position,option(delta<-0.25),1.801330236063688,10002198.SH,2.8,0.900665118031844,0.0131,0.1932462751865387,-0.20867077046079352,2.6314771651188016,0.1621194767652391,-0.396101740879832
20200212,close a position,option(delta>-0.25),0.19866976393631197,10002268.SH,2.75,0.09933488196815599,0.0066,0.20686790347099304,-0.11410952766784233,1.6526194389428643,0.10899094695083933,-0.2872011579468055
20200212,close a position,option(delta<-0.5),-0.49795992226644603,10002200.SH,2.9,0.49795992226644603,0.0511,0.19179818034172058,-0.546694549958441,3.6585991478021724,0.22370916017217224,-0.5267791135577806
20200212,close a position,option(delta>-0.5),-0.502040077733554,10002199.SH,2.85,0.502040077733554,0.0275,0.19124135375022888,-0.3644523362250769,3.479223766036927,0.21212342296163655,-0.5072525088177824
20200214,open a position,option(delta<-0.25),-0.943265607943697,10002199.SH,2.85,0.4716328039718485,0.0199,0.1703280508518219,-0.3328877301297156,4.078662618446275,0.19010081365999534,-0.47283262310775603
20200214,open a position,option(delta>-0.25),-1.056734392056303,10002198.SH,2.8,0.5283671960281515,0.0093,0.18442949652671814,-0.1760124911807417,2.6816917785207632,0.13533784528633466,-0.36926249990218385
20200214,open a position,option(delta<-0.5),0.755905531476409,10002200.SH,2.9,0.755905531476409,0.0416,0.1657157838344574,-0.5539633313941836,4.559934835204829,0.20677714195840946,-0.4883366574786414
20200214,open a position,option(delta>-0.5),0.24409446852359096,10002199.SH,2.85,0.24409446852359096,0.0199,0.1703280508518219,-0.3328877301297156,4.078662618446275,0.19010081365999534,-0.47283262310775603
20200217,close a position,option(delta<-0.25),0.943265607943697,10002199.SH,2.85,0.4716328039718485,0.0055,0.17946985363960266,-0.1307740658458283,2.564604989544186,0.09803040765524336,-0.348960242815374
20200217,close a position,option(delta>-0.25),1.056734392056303,10002198.SH,2.8,0.5283671960281515,0.0035,0.21999099850654602,-0.07577424616259942,1.405228127517002,0.06584162823275383,-0.2891907910237338
20200217,close a position,option(delta<-0.5),-0.755905531476409,10002200.SH,2.9,0.755905531476409,0.015,0.1702440083026886,-0.29752877733845584,4.408760243704042,0.15985901580511777,-0.534071783902329
20200217,close a position,option(delta>-0.5),-0.24409446852359096,10002199.SH,2.85,0.24409446852359096,0.0055,0.17946985363960266,-0.1307740658458283,2.564604989544186,0.09803040765524336,-0.348960242815374
20200219,open a position,option(delta<-0.25),-0.6034338245612201,10002200.SH,2.9,0.30171691228061004,0.0192,0.15971121191978455,-0.4088026273647627,6.029507918870577,0.15671242098434665,-0.6283339229748995
20200219,open a position,option(delta>-0.25),-1.39656617543878,10002199.SH,2.85,0.69828308771939,0.0072,0.1789584457874298,-0.18138393406171271,3.6521971387443766,0.10636348439113577,-0.4855489297072073
20200219,open a position,option(delta<-0.5),0.3006867244652302,10002201.SH,2.95,0.3006867244652302,0.047,0.15496733784675598,-0.712099597982376,5.456874534384176,0.13761642950287115,-0.5135737116793436
20200219,open a position,option(delta>-0.5),0.6993132755347697,10002200.SH,2.9,0.6993132755347697,0.0192,0.15971121191978455,-0.4088026273647627,6.029507918870577,0.15671242098434665,-0.6283339229748995
20200220,close a position,option(delta<-0.25),0.6034338245612201,10002200.SH,2.9,0.30171691228061004,0.0066,0.19076064229011536,-0.16864137715419236,3.4692856589807275,0.0957684184635537,-0.5455381899769395
20200220,close a position,option(delta>-0.25),1.39656617543878,10002199.SH,2.85,0.69828308771939,0.0034,0.23142465949058533,-0.08350984796133532,1.744266209753839,0.05841385652190043,-0.40616140078757657
20200220,close a position,option(delta<-0.5),-0.3006867244652302,10002201.SH,2.95,0.3006867244652302,0.0182,0.1732393205165863,-0.38797098682096076,5.813359111583326,0.14573608610077407,-0.7445500928057337
20200220,close a position,option(delta>-0.5),-0.6993132755347697,10002200.SH,2.9,0.6993132755347697,0.0066,0.19076064229011536,-0.16864137715419236,3.4692856589807275,0.0957684184635537,-0.5455381899769395
20200221,open a position,option(delta<-0.25),-0.5489522444658224,10002201.SH,2.95,0.2744761222329112,0.0184,0.16337278485298157,-0.43426703698211044,6.957358803544988,0.13623779079592133,-0.7863412380103474
20200221,open a position,option(delta>-0.25),-1.4510477555341776,10002200.SH,2.9,0.7255238777670888,0.0065,0.18992939591407776,-0.18028912856478785,3.9945924888223785,0.09093648163529094,-0.6196142475177238
20200221,open a position,option(delta<-0.5),0.2082016832621978,10002202.SH,3.0,0.2082016832621978,0.05,0.17255452275276184,-0.7499847679243193,5.319524708649758,0.1100202573727524,-0.6475648958125165
20200221,open a position,option(delta>-0.5),0.7917983167378022,10002201.SH,2.95,0.7917983167378022,0.0184,0.16337278485298157,-0.43426703698211044,6.957358803544988,0.13623779079592133,-0.7863412380103474
20200224,close a position,option(delta<-0.25),0.5489522444658224,10002201.SH,2.95,0.2744761222329112,0.042,0.3143175542354584,-0.642123001917446,5.4878512408814855,0.08080957723556528,-2.2793466635082558
20200224,close a position,option(delta>-0.25),1.4510477555341776,10002200.SH,2.9,0.7255238777670888,0.0127,0.26547864079475403,-0.33185442072348637,6.316593897276733,0.07856053089000972,-1.8834621986887057
20200224,close a position,option(delta<-0.5),-0.2082016832621978,10002202.SH,3.0,0.2082016832621978,0.0875,0.43865475058555603,-0.7795378119885471,3.1223591895082285,0.06416490664979094,-2.521007131213266
20200224,close a position,option(delta>-0.5),-0.7917983167378022,10002201.SH,2.95,0.7917983167378022,0.042,0.3143175542354584,-0.642123001917446,5.4878512408814855,0.08080957723556528,-2.2793466635082558
20200227,open a position,option(delta<-0.25),-1.9784081797364828,10002076.SH,2.8,0.9892040898682414,0.0249,0.20492467284202576,-0.25090597066338927,1.971180339132249,0.250950618950378,-0.3325609774547928
20200227,open a position,option(delta>-0.25),-0.021591820263517247,10002075.SH,2.75,0.010795910131758624,0.0152,0.21141204237937927,-0.1669880191120745,1.5012641824790134,0.19717620654256485,-0.271779966208166
20200227,open a position,option(delta<-0.5),0.12327437775094044,10002079.SH,2.95,0.12327437775094044,0.0861,0.18694356083869934,-0.6161013546260827,2.592002998175209,0.30103269888391665,-0.34295368222934036
20200227,open a position,option(delta>-0.5),0.8767256222490596,10002078.SH,2.9,0.8767256222490596,0.0575,0.1865701973438263,-0.48367525496647823,2.710629485902851,0.3141811254627522,-0.3670225642335469
20200228,close a position,option(delta<-0.25),1.9784081797364828,10002076.SH,2.8,0.9892040898682414,0.0618,0.23584875464439392,-0.4469621166916573,2.2322937484610557,0.29697069825040934,-0.46523708385165613
20200228,close a position,option(delta>-0.25),0.021591820263517247,10002075.SH,2.75,0.010795910131758624,0.043,0.2429983913898468,-0.34122408350523314,2.010460640872344,0.2755672762578696,-0.44996048093346874
20200228,close a position,option(delta<-0.5),-0.12327437775094044,10002079.SH,2.95,0.12327437775094044,0.1557,0.2323630154132843,-0.76024114173473,1.7803844874447887,0.23335089722370395,-0.33469718847342067
20200228,close a position,option(delta>-0.5),-0.8767256222490596,10002078.SH,2.9,0.8767256222490596,0.1156,0.21992531418800354,-0.6769719757054653,2.173563097063883,0.2696349240156305,-0.3758252106610149
20200302,open a position,option(delta<-0.25),-0.10497997185983578,10002077.SH,2.85,0.05248998592991789,0.0378,0.21030333638191223,-0.3545080672432436,2.4314084303321133,0.2707917837947381,-0.4305629199321676
20200302,open a position,option(delta>-0.25),-1.8950200281401641,10002076.SH,2.8,0.9475100140700821,0.0233,0.21544387936592102,-0.24421048126383704,2.0016073141725186,0.22837283443679132,-0.37577811610456907
20200302,open a position,option(delta<-0.5),0.1333084713483612,10002079.SH,2.95,0.1333084713483612,0.0869,0.20616081357002258,-0.6128493693666346,2.5520124367711468,0.27862514543491296,-0.41851549643079106
20200302,open a position,option(delta>-0.5),0.8666915286516388,10002078.SH,2.9,0.8666915286516388,0.0582,0.20512130856513977,-0.48264229379708246,2.670067581013245,0.2900443663754386,-0.44292657798109264
20200303,close a position,option(delta<-0.25),0.10497997185983578,10002077.SH,2.85,0.05248998592991789,0.0313,0.20035508275032043,-0.3257474049248703,2.519400556938044,0.2571091101833823,-0.40775976686934706
20200303,close a position,option(delta>-0.25),1.8950200281401641,10002076.SH,2.8,0.9475100140700821,0.0189,0.20832416415214539,-0.21699193164438357,1.97576983429886,0.2096504883311556,-0.34931224591385024
20200303,close a position,option(delta<-0.5),-0.1333084713483612,10002079.SH,2.95,0.1333084713483612,0.0767,0.1909482777118683,-0.6041356438490709,2.827108432849487,0.2749654273715151,-0.3988875490508398
20200303,close a position,option(delta>-0.5),-0.8666915286516388,10002078.SH,2.9,0.8666915286516388,0.05,0.1938484013080597,-0.46025805411846643,2.8692990639160305,0.2833074011565471,-0.42781606666530886
20200303,open a position,option(delta<-0.25),-0.6070143848390358,10002077.SH,2.85,0.3035071924195179,0.0313,0.20035508275032043,-0.3257474049248703,2.519400556938044,0.2571091101833823,-0.40775976686934706
20200303,open a position,option(delta>-0.25),-1.3929856151609643,10002076.SH,2.8,0.6964928075804822,0.0189,0.20832416415214539,-0.21699193164438357,1.97576983429886,0.2096504883311556,-0.34931224591385024
20200303,open a position,option(delta<-0.5),0.2762205424482447,10002079.SH,2.95,0.2762205424482447,0.0767,0.1909482777118683,-0.6041356438490709,2.827108432849487,0.2749654273715151,-0.3988875490508398
20200303,open a position,option(delta>-0.5),0.7237794575517553,10002078.SH,2.9,0.7237794575517553,0.05,0.1938484013080597,-0.46025805411846643,2.8692990639160305,0.2833074011565471,-0.42781606666530886
20200304,close a position,option(delta<-0.25),0.6070143848390358,10002077.SH,2.85,0.3035071924195179,0.0227,0.20749107003211975,-0.2527496113766594,2.1850972155065946,0.2253179422797627,-0.39098183608560505
20200304,close a position,option(delta>-0.25),1.3929856151609643,10002076.SH,2.8,0.6964928075804822,0.0131,0.21419855952262878,-0.1608208306978588,1.6167237770711558,0.1720988521916655,-0.31064481058901705
20200304,close a position,option(delta<-0.5),-0.2762205424482447,10002079.SH,2.95,0.2762205424482447,0.059,0.195730060338974,-0.5125998311956289,2.88983508849026,0.28109698819352297,-0.44683182530802756
20200304,close a position,option(delta>-0.5),-0.7237794575517553,10002078.SH,2.9,0.7237794575517553,0.038,0.20298513770103455,-0.37359494702173934,2.646791855117384,0.26699899863837595,-0.44827633660294924
20200304,open a position,option(delta<-0.25),-1.9401795312337153,10002077.SH,2.85,0.9700897656168577,0.0227,0.20749107003211975,-0.2527496113766594,2.1850972155065946,0.2253179422797627,-0.39098183608560505
20200304,open a position,option(delta>-0.25),-0.05982046876628466,10002076.SH,2.8,0.02991023438314233,0.0131,0.21419855952262878,-0.1608208306978588,1.6167237770711558,0.1720988521916655,-0.31064481058901705
20200304,open a position,option(delta<-0.5),0.9093569174168944,10002079.SH,2.95,0.9093569174168944,0.059,0.195730060338974,-0.5125998311956289,2.88983508849026,0.28109698819352297,-0.44683182530802756
20200304,open a position,option(delta>-0.5),0.0906430825831056,10002078.SH,2.9,0.0906430825831056,0.038,0.20298513770103455,-0.37359494702173934,2.646791855117384,0.26699899863837595,-0.44827633660294924
20200305,close a position,option(delta<-0.25),1.9401795312337153,10002077.SH,2.85,0.9700897656168577,0.012,0.22284123301506042,-0.14549372665844928,1.457862700201513,0.16063832433902409,-0.3176649225887855
20200305,close a position,option(delta>-0.25),0.05982046876628466,10002076.SH,2.8,0.02991023438314233,0.0076,0.2376944124698639,-0.09485298852292279,1.0100692724514917,0.11871541641438896,-0.2516384017909296
20200305,close a position,option(delta<-0.5),-0.9093569174168944,10002079.SH,2.95,0.9093569174168944,0.0325,0.20361760258674622,-0.33454351560302,2.5430772444489667,0.25604238232406096,-0.45498009204827855
20200305,close a position,option(delta>-0.5),-0.0906430825831056,10002078.SH,2.9,0.0906430825831056,0.0199,0.2124755084514618,-0.22503094734496976,2.0074792585856396,0.2109098835306692,-0.39500245135651874
20200305,open a position,option(delta<-0.25),-0.4560034168168598,10002079.SH,2.95,0.2280017084084299,0.0325,0.20361760258674622,-0.33454351560302,2.5430772444489667,0.25604238232406096,-0.45498009204827855
20200305,open a position,option(delta>-0.25),-1.5439965831831401,10002078.SH,2.9,0.7719982915915701,0.0199,0.2124755084514618,-0.22503094734496976,2.0074792585856396,0.2109098835306692,-0.39500245135651874
20200305,open a position,option(delta<-0.5),0.11406862353873336,10002081.SH,3.1,0.11406862353873336,0.1152,0.20155325531959534,-0.7323493278812071,2.3227270010804593,0.2314861293999055,-0.379439596810698
20200305,open a position,option(delta>-0.5),0.8859313764612666,10002080.SH,3.0,0.8859313764612666,0.0529,0.20155444741249084,-0.470083723507542,2.806892611909342,0.27974038665575296,-0.48519350634666386
20200306,close a position,option(delta<-0.25),0.4560034168168598,10002079.SH,2.95,0.2280017084084299,0.056,0.21614870429039001,-0.47900886381814256,2.737512519207723,0.26823034361676024,-0.5274993979521717
20200306,close a position,option(delta>-0.25),1.5439965831831401,10002078.SH,2.9,0.7719982915915701,0.0354,0.21977034211158752,-0.34696940410388644,2.495256493797784,0.24858987400503643,-0.5035751499652492
20200306,close a position,option(delta<-0.5),-0.11406862353873336,10002081.SH,3.1,0.11406862353873336,0.1575,0.2088247835636139,-0.8384709351537464,1.7413202292675758,0.16483895049997685,-0.27800021456109314
20200306,close a position,option(delta>-0.5),-0.8859313764612666,10002080.SH,3.0,0.8859313764612666,0.082,0.20727673172950745,-0.6188907853671852,2.7307412787941128,0.2565844087053474,-0.4726791668937639
20200306,open a position,option(delta<-0.25),-0.26333439867425984,10002078.SH,2.9,0.13166719933712992,0.0354,0.21977034211158752,-0.34696940410388644,2.495256493797784,0.24858987400503643,-0.5035751499652492
20200306,open a position,option(delta>-0.25),-1.7366656013257402,10002077.SH,2.85,0.8683328006628701,0.0215,0.22594788670539856,-0.23529631743727464,2.021430466146809,0.2070457146781475,-0.4350318300599563
20200306,open a position,option(delta<-0.5),0.15006325298797055,10002080.SH,3.0,0.15006325298797055,0.082,0.20727673172950745,-0.6188907853671852,2.7307412787941128,0.2565844087053474,-0.4726791668937639
20200306,open a position,option(delta>-0.5),0.8499367470120295,10002079.SH,2.95,0.8499367470120295,0.056,0.21614870429039001,-0.47900886381814256,2.737512519207723,0.26823034361676024,-0.5274993979521717
20200309,close a position,option(delta<-0.25),0.26333439867425984,10002078.SH,2.9,0.13166719933712992,0.0919,0.3003166615962982,-0.5674756852538807,2.185884845776375,0.23554264119903665,-0.772539278181125
20200309,close a position,option(delta>-0.25),1.7366656013257402,10002077.SH,2.85,0.8683328006628701,0.0672,0.3094114363193512,-0.4580335566685123,2.140575080789658,0.23764553610901393,-0.8111516959573244
20200309,close a position,option(delta<-0.5),-0.15006325298797055,10002080.SH,3.0,0.15006325298797055,0.164,0.31669852137565613,-0.7482842282493194,1.681190215273485,0.19104062189758125,-0.6440073358885716
20200309,close a position,option(delta>-0.5),-0.8499367470120295,10002079.SH,2.95,0.8499367470120295,0.1256,0.30744805932044983,-0.6664375676838982,1.9748685591669746,0.21785763539459144,-0.7233440088883433
20200310,open a position,option(delta<-0.25),-0.19944591603552123,10002077.SH,2.85,0.09972295801776061,0.0383,0.27973732352256775,-0.3385971911660639,2.216084705968663,0.21588356307244455,-0.7142742679821137
20200310,open a position,option(delta>-0.25),-1.8005540839644787,10002076.SH,2.8,0.9002770419822393,0.0249,0.28953883051872253,-0.24018616096697132,1.8201979752793966,0.18353050022858694,-0.6320453728862022
20200310,open a position,option(delta<-0.5),0.3524539028860103,10002079.SH,2.95,0.3524539028860103,0.0831,0.2665283977985382,-0.5808565121349252,2.484167246225416,0.23057229661629053,-0.712211655655296
20200310,open a position,option(delta>-0.5),0.6475460971139897,10002078.SH,2.9,0.6475460971139897,0.0581,0.2749415934085846,-0.4559904794381182,2.4438517977756566,0.23399044116787546,-0.7550169752338318
20200311,close a position,option(delta<-0.25),0.19944591603552123,10002077.SH,2.85,0.09972295801776061,0.0531,0.2924427092075348,-0.4252635147913625,2.380968262519025,0.22059877876134412,-0.8154604298039
20200311,close a position,option(delta>-0.25),1.8005540839644787,10002076.SH,2.8,0.9002770419822393,0.0348,0.29794248938560486,-0.3122924049874237,2.1104337096252346,0.19921078924080635,-0.7550668552787418
20200311,close a position,option(delta<-0.5),-0.3524539028860103,10002079.SH,2.95,0.3524539028860103,0.1075,0.2813904583454132,-0.6671780697560842,2.294279243716359,0.20453344898253348,-0.7097549884048494
20200311,close a position,option(delta>-0.5),-0.6475460971139897,10002078.SH,2.9,0.6475460971139897,0.0766,0.28392377495765686,-0.5479019113774258,2.478324254195817,0.22293003621304622,-0.7920719254730351
20200311,open a position,option(delta<-0.25),-0.6439790785953478,10002076.SH,2.8,0.3219895392976739,0.0348,0.29794248938560486,-0.3122924049874237,2.1104337096252346,0.19921078924080635,-0.7550668552787418
20200311,open a position,option(delta>-0.25),-1.3560209214046521,10002075.SH,2.75,0.6780104607023261,0.0227,0.30940744280815125,-0.2204171189883002,1.7020238352208112,0.16684188693449975,-0.65980765188699
20200311,open a position,option(delta<-0.5),0.6094052702017354,10002078.SH,2.9,0.6094052702017354,0.0766,0.28392377495765686,-0.5479019113774258,2.478324254195817,0.22293003621304622,-0.7920719254730351
20200311,open a position,option(delta>-0.5),0.3905947297982646,10002077.SH,2.85,0.3905947297982646,0.0531,0.2924427092075348,-0.4252635147913625,2.380968262519025,0.22059877876134412,-0.8154604298039
20200312,close a position,option(delta<-0.25),0.6439790785953478,10002076.SH,2.8,0.3219895392976739,0.0499,0.3168712556362152,-0.39919136702228486,2.276810591230994,0.2066677392155079,-0.8956975232559619
20200312,close a position,option(delta>-0.25),1.3560209214046521,10002075.SH,2.75,0.6780104607023261,0.0335,0.3269343674182892,-0.2940877751357429,1.969018971555262,0.18440530790535134,-0.8290061848668987
20200312,close a position,option(delta<-0.5),-0.6094052702017354,10002078.SH,2.9,0.6094052702017354,0.0998,0.2971538007259369,-0.6395264134470768,2.353380465108417,0.20032556415318054,-0.797404619986497
20200312,close a position,option(delta>-0.5),-0.3905947297982646,10002077.SH,2.85,0.3905947297982646,0.0711,0.30353567004203796,-0.5179013068845177,2.4531908909527145,0.21330646520775617,-0.8781385651211954
20200312,open a position,option(delta<-0.25),-1.024053949511993,10002075.SH,2.75,0.5120269747559965,0.0335,0.3269343674182892,-0.2940877751357429,1.969018971555262,0.18440530790535134,-0.8290061848668987
20200312,open a position,option(delta>-0.25),-0.9759460504880071,10002074.SH,2.7,0.48797302524400354,0.0209,0.3314291536808014,-0.20373897949545627,1.595853113151002,0.15151183702015178,-0.6929734470247003
20200312,open a position,option(delta<-0.5),0.8492012808254065,10002077.SH,2.85,0.8492012808254065,0.0711,0.30353567004203796,-0.5179013068845177,2.4531908909527145,0.21330646520775617,-0.8781385651211954
20200312,open a position,option(delta>-0.5),0.15079871917459353,10002076.SH,2.8,0.15079871917459353,0.0499,0.3168712556362152,-0.39919136702228486,2.276810591230994,0.2066677392155079,-0.8956975232559619
20200313,close a position,option(delta<-0.25),1.024053949511993,10002075.SH,2.75,0.5120269747559965,0.0628,0.42182227969169617,-0.39599338342781987,1.801754685826872,0.19533851886313738,-1.2297384190797622
20200313,close a position,option(delta>-0.25),0.9759460504880071,10002074.SH,2.7,0.48797302524400354,0.046,0.43399778008461,-0.31147083530089437,1.606737177889472,0.17922354637809174,-1.1646065826338583
20200313,close a position,option(delta<-0.5),-0.8492012808254065,10002077.SH,2.85,0.8492012808254065,0.1093,0.39477071166038513,-0.5879472002876109,1.9447155476332598,0.19731664687202624,-1.1495865794924305
