,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20190711,close a position,option(delta>0.25),1.9134458273803392,10001875.SH,3.0,0.9567229136901696,0.0205,0.22191765904426575,0.27723651238422553,2.737468842926323,0.18473617975188816,-0.5913155672014827
20190711,close a position,option(delta<0.5),-0.34192153339407827,10001873.SH,2.95,0.34192153339407827,0.0363,0.21789667010307312,0.4230754214579334,3.258207723764218,0.21589385110258147,-0.6844035741184503
20190711,close a position,option(delta>0.5),-0.6580784666059217,10001863.SH,2.9,0.6580784666059217,0.0605,0.21682444214820862,0.5880611075937521,3.2549206475630736,0.21461474370257883,-0.6864181586985749
20190711,open a position,option(delta<0.25),-0.32005399063848783,10001877.SH,3.1,0.16002699531924391,0.0068,0.24461176991462708,0.10703702616697586,1.3668663661738816,0.10167503211159178,-0.355268551128544
20190711,open a position,option(delta>0.25),-1.6799460093615122,10001875.SH,3.0,0.8399730046807561,0.0205,0.22191765904426575,0.27723651238422553,2.737468842926323,0.18473617975188816,-0.5913155672014827
20190711,open a position,option(delta<0.5),0.5337499855669835,10001873.SH,2.95,0.5337499855669835,0.0363,0.21789667010307312,0.4230754214579334,3.258207723764218,0.21589385110258147,-0.6844035741184503
20190711,open a position,option(delta>0.5),0.4662500144330165,10001863.SH,2.9,0.4662500144330165,0.0605,0.21682444214820862,0.5880611075937521,3.2549206475630736,0.21461474370257883,-0.6864181586985749
20190712,close a position,option(delta<0.25),0.32005399063848783,10001877.SH,3.1,0.16002699531924391,0.0068,0.23161956667900085,0.1149000945860093,1.5694693267170585,0.10351349755866537,-0.3712582395181756
20190712,close a position,option(delta>0.25),1.6799460093615122,10001875.SH,3.0,0.8399730046807561,0.0231,0.2113434374332428,0.3212279344192054,3.176010480547639,0.19113472651912342,-0.6327871675448151
20190712,close a position,option(delta<0.5),-0.5337499855669835,10001873.SH,2.95,0.5337499855669835,0.0414,0.2059747278690338,0.48909761591569273,3.6282688674201227,0.21280523425387793,-0.6945795598215815
20190712,close a position,option(delta>0.5),-0.4662500144330165,10001863.SH,2.9,0.4662500144330165,0.0705,0.2105991542339325,0.6634012126622936,3.2478192667855916,0.19476790028624597,-0.6614525287154497
20190712,open a position,option(delta<0.25),-0.6904345480162927,10001877.SH,3.1,0.34521727400814634,0.0068,0.23161956667900085,0.1149000945860093,1.5694693267170585,0.10351349755866537,-0.3712582395181756
20190712,open a position,option(delta>0.25),-1.3095654519837074,10001875.SH,3.0,0.6547827259918537,0.0231,0.2113434374332428,0.3212279344192054,3.176010480547639,0.19113472651912342,-0.6327871675448151
20190712,open a position,option(delta<0.5),0.9374517549390736,10001873.SH,2.95,0.9374517549390736,0.0414,0.2059747278690338,0.48909761591569273,3.6282688674201227,0.21280523425387793,-0.6945795598215815
20190712,open a position,option(delta>0.5),0.06254824506092638,10001863.SH,2.9,0.06254824506092638,0.0705,0.2105991542339325,0.6634012126622936,3.2478192667855916,0.19476790028624597,-0.6614525287154497
20190715,close a position,option(delta<0.25),0.6904345480162927,10001877.SH,3.1,0.34521727400814634,0.006,0.2601377069950104,0.10598923568505014,1.5233641517391032,0.0845750028309629,-0.4522507825698294
20190715,close a position,option(delta>0.25),1.3095654519837074,10001875.SH,3.0,0.6547827259918537,0.0211,0.23468491435050964,0.30925891693197005,3.250606392684752,0.1628112987655924,-0.7925756188080262
20190715,close a position,option(delta<0.5),-0.9374517549390736,10001873.SH,2.95,0.9374517549390736,0.0386,0.22651544213294983,0.48217456304370715,3.8085612681566974,0.1841169375327644,-0.8732905551420762
20190715,close a position,option(delta>0.5),-0.06254824506092638,10001863.SH,2.9,0.06254824506092638,0.0673,0.22996392846107483,0.6663666330685762,3.4237384456788433,0.16803327055118944,-0.821428608172597
20190715,open a position,option(delta<0.25),-0.5830571147497973,10001877.SH,3.1,0.29152855737489863,0.006,0.2601377069950104,0.10598923568505014,1.5233641517391032,0.0845750028309629,-0.4522507825698294
20190715,open a position,option(delta>0.25),-1.4169428852502026,10001875.SH,3.0,0.7084714426251013,0.0211,0.23468491435050964,0.30925891693197005,3.250606392684752,0.1628112987655924,-0.7925756188080262
20190715,open a position,option(delta<0.5),0.9032236460891823,10001873.SH,2.95,0.9032236460891823,0.0386,0.22651544213294983,0.48217456304370715,3.8085612681566974,0.1841169375327644,-0.8732905551420762
20190715,open a position,option(delta>0.5),0.09677635391081774,10001863.SH,2.9,0.09677635391081774,0.0673,0.22996392846107483,0.6663666330685762,3.4237384456788433,0.16803327055118944,-0.821428608172597
20190716,close a position,option(delta<0.25),0.5830571147497973,10001877.SH,3.1,0.29152855737489863,0.0038,0.2665615379810333,0.07470780660690039,1.222675664957745,0.061116379270821884,-0.3759391416794962
20190716,close a position,option(delta>0.25),1.4169428852502026,10001875.SH,3.0,0.7084714426251013,0.0147,0.23759499192237854,0.24518685519599376,3.056680665268718,0.13618717635676036,-0.7522024147682732
20190716,close a position,option(delta<0.5),-0.9032236460891823,10001873.SH,2.95,0.9032236460891823,0.03,0.2350068986415863,0.41503138212634433,3.830916996838,0.16882323459538462,-0.9287567135799588
20190716,close a position,option(delta>0.5),-0.09677635391081774,10001863.SH,2.9,0.09677635391081774,0.0544,0.23199108242988586,0.6102072593695903,3.818625854803333,0.16612204293250546,-0.9137762422982119
20190719,open a position,option(delta<0.25),-0.05283917462297437,10001877.SH,3.1,0.026419587311487185,0.0033,0.30440184473991394,0.07188432928349367,1.308279121876287,0.04715410340216166,-0.5280743548578981
20190719,open a position,option(delta>0.25),-1.9471608253770256,10001875.SH,3.0,0.9735804126885128,0.0131,0.25257638096809387,0.25483344000424585,3.6934009405200317,0.11045642740731167,-1.0330241973764789
20190719,open a position,option(delta<0.5),0.8365071966203624,10001873.SH,2.95,0.8365071966203624,0.0271,0.22898653149604797,0.4589520714687659,5.036249006477336,0.1365491289884318,-1.1677231487985065
