,trade_date,s0,delta_s,balance,return,from_gamma,from_vega,from_theta
0,20191120,3.013,-0.03300000000000036,0.006552918266361847,-0.0010110031159696314,0.0027639362393009764,-0.0015507031119359688,-0.0008687951820691364
0,20191121,2.995,-0.017999999999999794,0.00611376410541075,-0.00043915416095109683,0.0009469490808507017,0.0008358519246875443,-0.00091582792299997
0,20191122,2.967,-0.028000000000000025,0.007309228709721229,0.0011954646043104786,-0.001107496584171494,0.0014157122289859118,0.0008441990939103632
0,20191211,2.947,0.01399999999999979,0.0066592345862516965,-0.0006499941234695324,-0.0003140792886347535,-0.0011355771395001072,0.0005873523398959265
0,20191212,2.937,-0.010000000000000231,0.007110090779586013,0.0004508561933343168,-0.0001416981991253337,-0.00020329158862983628,0.0006069845183449248
0,20191213,3.0,0.06300000000000017,0.002849005219883437,-0.004261085559702576,-0.006506153124082617,-0.005049946735132862,0.000697574900912416
0,20191219,3.01,-0.007000000000000117,0.004691491427713981,0.0018424862078305444,-0.00014725671305884124,0.0015507838547221542,0.0011370991057636439
0,20191220,3.005,-0.004999999999999893,0.0067429270384892475,0.002051435610775266,-7.14902193254206e-05,0.000805612521444384,0.0009138130811288435
0,20191223,2.9789999999999996,-0.026000000000000245,0.007318323478001041,0.0005753964395117939,-0.0017510660764248841,-0.001975121359311851,0.002279405572398136
0,20200107,3.062,0.01200000000000001,0.007390021167325542,7.169768932450103e-05,0.00021274145059171554,0.0005199939284432265,-0.0007948430871844566
0,20200108,3.033,-0.028999999999999915,0.00852870589283897,0.001138684725513428,0.001241268114457704,0.001095418498803326,-0.0008162087731245103
0,20200117,3.042,0.005999999999999783,0.008100276051287117,-0.0004284298415518535,0.0001401487069524719,0.00030461242639642116,-0.0009063813125267647
0,20200120,3.0580000000000003,0.01600000000000046,0.008292573319413271,0.00019229726812615422,0.000732989055792318,0.0034560176851955752,-0.002399933609520545
0,20200206,2.842,0.040999999999999925,0.003717105353450184,-0.004575467965963087,-0.001200103799937895,-0.004575291722553773,0.0009212469521094136
0,20200207,2.841,-0.0009999999999998899,-5.9283931397487166e-05,-0.0037763892848476713,-7.474845119703032e-07,-0.00470583559059827,0.0009144404963269459
0,20200210,2.839,-0.002000000000000224,0.006980789612843583,0.00704007354424107,-2.6563721949734656e-06,0.004142346953774415,0.0032126390710508785
0,20200211,2.87,0.03100000000000014,0.006022888727286183,-0.0009579008855573994,-0.0008035075018576608,0.00043921345746731537,0.0010495899854424608
0,20200212,2.883,0.0129999999999999,0.007650977480399571,0.0016280887531133874,-0.00016866927215375256,0.0013664369102350067,0.0009789271821553799
0,20200217,2.9389999999999996,0.053999999999999826,0.0037410142247031736,-0.003909963255696397,-0.003263935890036284,-0.005593154228267307,0.00289041309522548
0,20200220,2.967,0.053999999999999826,-0.0008198930554948157,-0.004560907280197989,-0.004201401014546754,-0.006570905068125197,0.001269676994658589
0,20200224,2.924,-0.03400000000000025,0.003722341288144429,0.004542234343639245,-0.0017335625741407268,0.0011204154490318044,0.004712103129136577
0,20200228,2.8139999999999996,-0.08400000000000052,-0.010363517803321773,-0.014085859091466202,-0.0043613434243984835,-0.004614561895535245,0.0008212440944054688
0,20200303,2.907,0.008000000000000451,-0.00980967680511284,0.0005538409982089321,-4.460816983121386e-05,-3.4799664671210286e-05,0.0008702333297469708
0,20200304,2.9389999999999996,0.031999999999999584,-0.01008449361951854,-0.00027481681440569977,-0.000729029730490118,-0.0005925765605044914,0.0008610344163513742
0,20200305,3.0039999999999996,0.06499999999999995,-0.01473415816340513,-0.00464966454388659,-0.003101972110799065,-0.004706449759424095,0.000904644146252301
0,20200306,2.951,-0.05299999999999949,-0.018776479667228733,-0.004042321503823602,-0.002117323808654412,-0.0022284385281337543,0.0009430811187644856
0,20200309,2.861,-0.08999999999999986,-0.0415597068358599,-0.022783227168631164,-0.005796113839043054,-0.010256179405746378,0.0030315663969888947
0,20200311,2.8739999999999997,-0.037000000000000366,-0.04175751379740647,-0.0001978069615465733,-0.0008633549265825247,-0.000755343152129553,0.0014809887391652142
0,20200312,2.8360000000000003,-0.03799999999999937,-0.04495771643031743,-0.003200202632910959,-0.0008857189641806222,-0.00364045257351925,0.0015883640706832666
0,20200313,2.7960000000000003,-0.040000000000000036,-0.062012736614140765,-0.017055020183823336,-0.000917804183805499,-0.013798421057979128,0.0017656584191278759
0,20200316,2.687,-0.10900000000000043,-0.05565628005427922,0.0063564565598615425,-0.005563613247688875,0.009033636640468518,0.007178534194827784
0,20200317,2.675,-0.01200000000000001,-0.05778007867024687,-0.002123798615967648,8.309649422301906e-05,0.0008031399264522579,-0.002644241868663678
0,20200318,2.6180000000000003,-0.056999999999999496,-0.05086412687017315,0.006915951800073719,-0.0019800381416380532,0.005477162423545491,0.0028336517640459294
0,20200319,2.5639999999999996,-0.054000000000000714,-0.03958545565502497,0.011278671215148181,-0.0018544190693318289,0.004053025284742043,0.0030925446275218136
0,20200320,2.6239999999999997,0.06000000000000005,-0.04290705645575122,-0.00332160080072625,-0.0030287556340005337,-0.002443056852540206,0.0026969741802804286
0,20200323,2.553,-0.07099999999999973,-0.04213605815009349,0.0007709983056577302,-0.004911346210178813,-0.008015919936339015,0.00856026117323502
0,20200327,2.6919999999999997,0.01499999999999968,-0.04284386305997387,-0.0007078049098803788,-9.051967173072557e-05,-0.001925297785956208,0.0012612790646321559
0,20200330,2.68,-0.011999999999999567,-0.0420249836042213,0.0008188794557525692,-5.77303441457785e-05,-0.003635260285080739,0.003945594707922343
0,20200331,2.675,-0.0050000000000003375,-0.030536589430203515,0.011488394174017785,-9.969312973983375e-06,0.010363125905922144,0.0014529297009824797
0,20200401,2.6710000000000003,-0.0039999999999995595,-0.030128740655385178,0.0004078487748183368,-8.06192032183856e-06,-0.0008947203938965036,0.0012526656895891
0,20200402,2.7060000000000004,0.03500000000000014,-0.027260623478787188,0.0028681171765979896,-0.0006200575808187149,0.004817195426798504,0.0013070995710388568
0,20200403,2.694,-0.012000000000000455,-0.02793127257363604,-0.0006706490948488533,-8.5442338762737e-05,-0.0015707109891871427,0.0011755132968427934
0,20200407,2.7430000000000003,0.04900000000000038,-0.02705396401085483,0.0008773085627812108,-0.0013320792355544062,-0.00017224752388331904,0.0050855320971121476
0,20200408,2.73,-0.013000000000000345,-0.024852702792367655,0.0022012612184871758,-0.00011916601547454732,0.0007012411293348418,0.0012887516865918538
0,20200409,2.739,0.008999999999999897,-0.0226812595642195,0.002171443228148155,-6.0655752506287596e-05,0.0012629602625798683,0.0013114845456832268
0,20200410,2.738,-0.0009999999999998899,-0.02230037449806508,0.0003808850661544197,-8.273610619309662e-07,-0.0009056911321235889,0.0012958827108622468
0,20200413,2.7260000000000004,-0.011999999999999567,-0.014366067068122226,0.007934307429942854,-0.00011996944898713904,0.0038923036671500355,0.004034550590408923
0,20200414,2.7710000000000004,0.04499999999999993,-0.015904737444833873,-0.001538670376711647,-0.0022798742154822556,-8.540402964484918e-05,0.0013571161430466533
0,20200415,2.7510000000000003,-0.020000000000000018,-0.01533806114178135,0.0005666763030525226,0.0005380958104846741,0.00195954236690204,-0.0012298627711126683
0,20200416,2.753,0.0019999999999997797,-0.014305143744019318,0.001032917397762033,-4.902164309977745e-06,-0.00042356666522825747,0.001582835938755711
0,20200417,2.793,0.040000000000000036,-0.014417801069577433,-0.00011265732555811557,-0.002118403022549329,-0.0012481138321042504,0.00168036265451271
0,20200424,2.765,-0.021999999999999797,-0.014679427238936891,-0.00026162616935945793,0.00030976041762156766,0.0006941158388250067,-0.0006083125300531128
0,20200429,2.8289999999999997,0.018999999999999684,-0.013178203948194507,0.0015012232907423845,0.0002561557396952983,0.0021945061937105755,-0.0006816940611352431
0,20200430,2.852,0.02300000000000013,-0.011796041784783424,0.0013821621634110826,0.00036188439587889914,0.001976568426699213,-0.0007071672003926951
0,20200507,2.843,-0.0050000000000003375,-0.014028096782625078,-0.0022320549978416537,2.0938081836497965e-05,-0.00145362109258262,-0.0007696039052197828
0,20200508,2.863,0.020000000000000018,-0.013456350700623834,0.000571746082001244,0.00035201194653074577,0.00019134109743887024,-0.0007531768596243492
0,20200511,2.863,0.0,-0.014174378256271053,-0.0007180275556472188,0.0,0.0016146788595889127,-0.002142588470996846
0,20200512,2.86,-0.0030000000000001137,-0.01579436351501875,-0.001619985258747696,9.575862727056855e-06,-0.0007965185940925194,-0.0008255381634737173
0,20200513,2.86,0.0,-0.016166166419214777,-0.000371802904196028,0.0,0.00043716839263212607,-0.0008254938430075961
0,20200514,2.8310000000000004,-0.02899999999999947,-0.017998388805679617,-0.0018322223864648407,0.0009727073361199422,-0.0019434910623278537,-0.0008768988964576167
0,20200515,2.812,-0.019000000000000572,-0.02054162617835404,-0.002543237372674423,0.0004198432258720381,-0.0013822069877387887,-0.0008587933859779901
0,20200518,2.833,0.02100000000000035,-0.020844833835199843,-0.0003032076568458032,0.0005729349311831697,0.0009901221136200387,-0.0027484942419407727
0,20200603,2.884,0.0050000000000003375,-0.02004747509655989,0.0007973587386399528,2.438272254354449e-05,0.0014684441984289232,-0.0006701204799253723
0,20200604,2.878,-0.005999999999999783,-0.0199402804474539,0.00010719464910598914,3.4296036853901805e-05,0.0008425006589399798,-0.00070422030982929
0,20200605,2.892,0.01399999999999979,-0.019519196524315104,0.0004210839231387972,0.00018902281824026797,0.0004646651284356746,-0.0007580876039791819
0,20200609,2.923,0.018000000000000238,-0.019298239795036563,0.00022095672927854165,0.0003175340926069177,0.0004726246386145906,-0.000831233716831575
0,20200610,2.908,-0.015000000000000124,-0.020074165038604454,-0.0007759252435678918,0.00025404709081714577,-9.968689232649642e-05,-0.0008636633278711134
0,20200611,2.878,-0.029999999999999805,-0.020344285364055793,-0.0002701203254513382,0.0009796782956224522,-0.0010246104237546252,-0.0008880110336379472
0,20200612,2.891,0.0129999999999999,-0.020539505096522453,-0.0001952197324666602,0.00017961093553553535,0.0002815380023992696,-0.0010307470881294166
0,20200615,2.847,-0.04400000000000004,-0.023330474928983765,-0.0027909698324613125,0.002019485409320875,-0.003684283145118419,-0.0029978357476057576
0,20200616,2.877,0.029999999999999805,-0.020260031368465315,0.00307044356051845,0.0009485879870840452,-0.0007500357062191609,-0.0012844516796264912
0,20200617,2.8810000000000002,0.004000000000000448,-0.02057877792266087,-0.0003187465541955557,2.4482042599678397e-05,0.0007428885552209617,-0.0010602117844861888
0,20200618,2.895,0.01399999999999979,-0.018471012924853314,0.002107764997807557,0.0003118308925793812,0.00294596317709342,-0.0011674807256041183
0,20200619,2.927,0.03200000000000003,-0.019712162047096693,-0.001241149122243379,-0.001547550516804193,-0.0008733511584645613,0.001537065382305369
0,20200622,2.924,-0.0030000000000001137,-0.0230693924698405,-0.003357230422743808,2.1005698962720388e-05,0.0016539417782196757,-0.003642427814115812
0,20200707,3.4019999999999997,-0.06700000000000017,0.0011397956733408612,0.024209188143181362,-0.0016048721817023427,0.02055062753975051,0.0023351174866725155
0,20200708,3.447,0.04500000000000037,0.006988756199904307,0.005848960526563446,-0.0009237195380494914,0.005605102432728548,0.0018745816984272051
0,20200709,3.4589999999999996,0.011999999999999567,0.010151745283362622,0.0031629890834583146,8.682086470982562e-05,0.004941575645692885,-0.0016239662327549383
0,20200710,3.373,-0.08599999999999941,0.005314859912968588,-0.004836885370394034,0.004175862025913619,-0.005375610023864605,-0.0018136569894613864
0,20200713,3.4160000000000004,0.04300000000000015,0.004583372299231461,-0.0007314876137371265,0.0011131334941730272,0.00016335582102977055,-0.005163833596390667
0,20200714,3.38,-0.036000000000000476,0.0017168101510336709,-0.0028665621481977904,0.0009746151731592279,-0.0012631710014691631,-0.001913918744199022
0,20200716,3.2060000000000004,-0.14399999999999968,0.03416106954605914,0.03244425939502547,0.017922661250593393,0.001507569224235717,-0.0020308133296851666
0,20200717,3.2289999999999996,0.022999999999999243,0.03554848285976318,0.001387413313704039,0.00040835300955629334,-0.0015667494938710613,-0.002733399065062078
0,20200720,3.3310000000000004,0.10200000000000076,0.028568703597884212,-0.006979779261878965,-0.012762568381371329,-0.014804219285763332,0.006871389284332999
0,20200727,3.2110000000000003,0.01100000000000012,0.03505671480554094,0.0064880112076567305,-4.533913568130253e-05,0.004230960987626353,0.0032856650541238635
0,20200728,3.2310000000000003,0.020000000000000018,0.03695815731218072,0.001901442506639775,-0.0001684041660215218,0.0013011479734474673,0.0010521806290702317
0,20200805,3.3360000000000003,-0.022999999999999687,0.040864941605193675,0.003906784293012958,-0.000244540081549032,0.0026366769487739597,0.0014037034973059166
0,20200810,3.333,0.02499999999999991,0.04480971499950222,0.003944773394308543,-0.00029367010665559944,0.00043184438782394464,0.0044258675856952015
0,20200811,3.307,-0.026000000000000245,0.051538342908514265,0.006728627909012047,-0.0003854540818951348,0.0050911959553023205,0.0016455274077982146
0,20200812,3.2969999999999997,-0.010000000000000231,0.0527131351942695,0.0011747922857552329,6.076659712492318e-05,0.0028859076130495426,-0.0014922140327344484
0,20200813,3.286,-0.010999999999999677,0.05838577796029773,0.0056726427660282325,-6.765445118620293e-05,0.004067174838241396,0.0016214616831024798
0,20200814,3.343,0.05699999999999994,0.05617909164546504,-0.002206686314832687,-0.0020625981703865826,-0.0008269205727551653,0.0015281027598061255
0,20200817,3.418,0.07500000000000018,0.061042552624931204,0.004863460979466161,0.003977292021807557,0.0070370130654274585,-0.004491015485714088
0,20200818,3.4130000000000003,-0.004999999999999893,0.0575076082242479,-0.003534944400683304,1.826576153138627e-05,-0.001578335851039978,-0.002006262915683673
0,20200819,3.3510000000000004,-0.06199999999999983,0.05291069638224859,-0.004596911841999313,0.0029878138473715173,-0.0039508783024274794,-0.001960943732137291
0,20200820,3.312,-0.03900000000000059,0.05016361530212042,-0.0027470810801281664,0.0014703769112269533,-0.00059808809755937,-0.0019357989004773792
0,20200831,3.395,-0.028999999999999915,0.046883023228271814,-0.0032805920738486066,0.0004430101178410928,-0.000615750533466978,-0.0030416639530921963
0,20200901,3.404,0.008999999999999897,0.04545993339330786,-0.0014230898349639545,4.166543377288026e-05,-0.0010563809965294726,-0.0010572237501709787
0,20200902,3.395,-0.008999999999999897,0.04752416430399066,0.0020642309106828002,4.520206618104272e-05,0.0029645638286119012,-0.0010622054386642927
0,20200903,3.387,-0.008000000000000007,0.04888750700509581,0.0013633427011051497,3.313198397116176e-05,0.0025857718617877017,-0.0011372279552033862
0,20200908,3.3360000000000003,0.03500000000000014,0.04827732939541565,-0.000610177609680157,0.0006981876395671972,-0.0019516845038170909,-0.0014038545972441937
0,20200909,3.285,-0.051000000000000156,0.05078678584854249,0.002509456453126835,0.0016998697982561696,0.0011226368838433464,-0.0013660344803081152
0,20200910,3.2960000000000003,0.01100000000000012,0.050929859198230336,0.00014307334968784863,7.418943443627896e-05,0.0008392367402175923,-0.0014376931586689051
0,20200911,3.313,0.016999999999999904,0.05627787475173125,0.005348015553500916,-0.00019051545656168623,0.005825984527411257,0.0015666332500893923
0,20200929,3.295,-0.007000000000000117,0.05701169280622605,0.0007338180544947948,-2.204410032317099e-05,-0.00018792529239734963,0.0009612809755724478
0,20200930,3.281,-0.01399999999999979,0.05600395329842764,-0.001007739507798408,-8.80910032550239e-05,-0.0015124107523341486,0.000986664382821743
0,20201012,3.4419999999999997,0.10499999999999998,0.06410213638956283,0.008098183091135192,0.008085729572808092,0.007584693572694642,-0.0026635325308779394
0,20201013,3.437,-0.004999999999999893,0.061902121987358116,-0.002200014402204714,1.8185340886873267e-05,-0.0011336815907678284,-0.0010700053503977537
0,20201014,3.424,-0.0129999999999999,0.059668783442609244,-0.0022333385447488724,0.00012926754804260757,-0.0011287303768146488,-0.0010578254298651692
0,20201015,3.425,0.0009999999999998899,0.057987082891779576,-0.0016817005508296679,7.964152415662002e-07,-0.0007834120589812,-0.0010614539308340476
0,20201016,3.432,0.007000000000000117,0.05655533842274522,-0.0014317444690343586,4.071431945621986e-05,-0.0005714059525743899,-0.001047121624861921
0,20201019,3.409,-0.02300000000000013,0.05275635490646699,-0.0037989835162782273,0.0004749720467445149,-0.00023568844715842412,-0.0031903174223974007
0,20201020,3.412,0.0030000000000001137,0.0502723484881141,-0.002484006418352891,7.782332402495954e-06,-0.0017488477725688511,-0.0011583038688746524
0,20201021,3.4330000000000003,0.02100000000000035,0.05144140478860051,0.0011690563004864082,0.000420713685442192,0.0017903844697254342,-0.0010378667789470379
0,20201022,3.42,-0.013000000000000345,0.04992743571770549,-0.001513969070895016,0.0002225417559537185,4.446541358310983e-05,-0.0014898580777345303
0,20201023,3.408,-0.01200000000000001,0.052489932399821256,0.002562496682115764,-0.00017314080933213501,-0.0029530999120180724,0.001497206593187353
0,20201026,3.3539999999999996,-0.05400000000000027,0.05388058156486845,0.001390649165047192,-0.0034780368431597854,-0.002423188980339018,0.004005436468651754
0,20201102,3.3169999999999997,-0.01200000000000001,0.06216172835190229,0.008281146787033844,-8.08106579763802e-05,0.005294482368893092,0.003071972992683896
0,20201110,3.466,-0.0019999999999997797,0.06193745869760731,-0.00022426965429497847,3.354236737821211e-06,0.0008001653565762309,-0.0009874287217223109
0,20201111,3.464,-0.002000000000000224,0.06180712191770059,-0.00013033677990672426,3.3472483363693385e-06,0.0009758860544345239,-0.0010374621455349685
0,20201113,3.388,-0.05900000000000016,0.05854918675465967,-0.0032579351630409176,0.0032767715644774586,-0.004571995854551812,-0.0010561474170939
0,20201116,3.429,0.040999999999999925,0.05925657480543689,0.000707388050777219,0.0015227637213156067,0.0014043207328974974,-0.0028426409682811332
0,20201117,3.43,0.001000000000000334,0.05796908822099291,-0.0012874865844439767,1.161502691036727e-06,-0.0002711133308444084,-0.001069812029004951
0,20201118,3.435,0.004999999999999893,0.058616081310582296,0.000646993089589383,3.2574088878428336e-05,0.0019085141561777986,-0.001149384872139674
0,20201119,3.46,0.02499999999999991,0.058638965391783954,2.2884081201657303e-05,0.0008849812222604986,0.00018716578525771678,-0.0014769789203819095
0,20201120,3.465,0.004999999999999893,0.056271348750265605,-0.0023676166415183483,4.231636823550027e-05,-0.001467507081774635,-0.0016370897073060347
0,20201123,3.5210000000000004,0.056000000000000494,0.06042468671841489,0.004153337968149283,0.004885276569465773,0.009381801294117052,-0.0038902426744347844
0,20201130,3.4730000000000003,-0.08399999999999963,0.062218602988973984,0.0017939162705590955,0.004921828650844319,0.023482524652630683,-0.002064940383630695
0,20201202,3.545,-0.01200000000000001,0.06128774753484609,-0.0009308554541278963,9.293187783467087e-05,-0.00014723265350253552,-0.0008764567991149897
0,20201203,3.5380000000000003,-0.006999999999999673,0.06083427705464374,-0.0004534704802023476,3.260416330827823e-05,0.0005336287105287921,-0.0009185207761631364
0,20201204,3.543,0.004999999999999893,0.05832888562561124,-0.0025053914290324997,1.6909098251713572e-05,-0.0020262902338772436,-0.0009622485821755073
0,20201207,3.511,-0.03200000000000003,0.055014970627167474,-0.0033139149984437663,0.0007341199706426662,-3.6911591597732756e-05,-0.0027410283148656335
0,20201210,3.4560000000000004,-0.01399999999999979,0.05955914725037889,0.004544176623211417,-0.0002003317640808678,0.003107804749189829,0.0011787836162433394
0,20201211,3.429,-0.02700000000000058,0.06112846863646313,0.0015693213860842395,-0.0008912301275173257,0.001058822871071106,0.001121160090940643
0,20201214,3.4610000000000003,0.03200000000000047,0.06155767371135979,0.00042920507489666027,-0.0010877315816393998,-0.0008765376819856662,0.0031700041172334696
0,20201215,3.464,0.0029999999999996696,0.06190049802681967,0.00034282431545987896,-1.3693929657601158e-05,-0.0009636448275007313,0.0013212004727718076
0,20201216,3.4819999999999998,0.017999999999999794,0.06229210050061767,0.0003916024737979987,-0.00046435918411351205,-0.0009834176454324682,0.0013441704835086788
0,20201218,3.505,-0.03200000000000003,0.05951479575244592,-0.002777304748171748,0.0019324604905672867,-0.0029240885724732507,-0.0015721161978558417
0,20201225,3.509,0.02400000000000002,0.06057183510684912,0.001057039354403197,-0.0003361262590006295,0.0010030971686110877,0.0006243764201579387
0,20201228,3.5189999999999997,0.009999999999999787,0.061137670921243135,0.0005658358143940181,-6.83956481347304e-05,-0.0012980047804308085,0.0019252717285441912
0,20201229,3.512,-0.006999999999999673,0.06062837669468562,-0.0005092942265575162,-3.3273206631366895e-05,-0.0011567841696663202,0.0006711384438323394
0,20210104,3.6319999999999997,-0.002000000000000224,0.06104946558502005,0.0004210888903344312,2.675122680597943e-06,0.0038124708349706175,-0.0029570547821510776
0,20210105,3.6710000000000003,0.03900000000000059,0.0628365907629965,0.0017871251779764466,0.0010112017202047311,0.002275831785357386,-0.000879370247815601
0,20210106,3.7260000000000004,0.05500000000000016,0.06903289705721219,0.006196306294215692,0.0019048813218524175,0.007439878346042465,-0.0008944628939038054
0,20210107,3.803,0.07699999999999951,0.07524640323818058,0.006213506180968387,0.0037010572476639434,0.00677343745743208,-0.0011464701988825156
0,20210108,3.782,-0.020999999999999908,0.07327853327556734,-0.001967869962613236,0.0002290384576079911,-0.0006865204876239672,-0.0012286038952104008
0,20210111,3.765,-0.016999999999999904,0.06249349750567386,-0.01078503576989348,0.00015216367351647764,-0.007303060341964643,-0.003670881155408963
0,20210112,3.8989999999999996,0.13399999999999945,0.07531884350460048,0.012825345998926624,0.012505808945662346,0.011401764392807049,-0.0011563476380359815
0,20210113,3.862,-0.03699999999999948,0.07162304861431387,-0.0036957948902866106,0.0008886734327847136,-0.0022277144851237944,-0.0013696174931380456
0,20210114,3.802,-0.06000000000000005,0.06831632513603676,-0.00330672347827711,0.002465749737376262,-0.003252842957140243,-0.0013262014727666322
0,20210120,3.8,0.0030000000000001137,0.07228880284155086,0.003972477705514094,-6.135276732495668e-06,0.003173561413454895,0.0015557659883639666
0,20210121,3.84,0.040000000000000036,0.07139169912663257,-0.0008971037149182876,-0.0012451975070915922,-0.0010477383671328043,0.001213463041787561
